"","Order","Family","Genus","Species","Length_mm","Mass_mg","Source","Class","Phylum","specific_epithet"
"1905","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4,1.32,"Palmyra","Insecta","Arthropoda","sp_1"
"1906","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4,4.4,"Palmyra","Insecta","Arthropoda","sp_1"
"1907","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4,15.84,"Palmyra","Insecta","Arthropoda","sp_1"
"1908","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4,8.096,"Palmyra","Insecta","Arthropoda","sp_1"
"1909","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.1,4.51,"Palmyra","Insecta","Arthropoda","sp_1"
"1910","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.2,2.772,"Palmyra","Insecta","Arthropoda","sp_1"
"1911","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.2,4.2504,"Palmyra","Insecta","Arthropoda","sp_1"
"1912","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.2,5.544,"Palmyra","Insecta","Arthropoda","sp_1"
"1913","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.2,5.544,"Palmyra","Insecta","Arthropoda","sp_1"
"1914","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.3,5.676,"Palmyra","Insecta","Arthropoda","sp_1"
"1915","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.3,4.9665,"Palmyra","Insecta","Arthropoda","sp_1"
"1916","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.3,4.9665,"Palmyra","Insecta","Arthropoda","sp_1"
"1917","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.3,5.9125,"Palmyra","Insecta","Arthropoda","sp_1"
"1918","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.4,7.7924,"Palmyra","Insecta","Arthropoda","sp_1"
"1919","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,11.583,"Palmyra","Insecta","Arthropoda","sp_1"
"1920","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,2.079,"Palmyra","Insecta","Arthropoda","sp_1"
"1921","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,6.237,"Palmyra","Insecta","Arthropoda","sp_1"
"1922","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,4.95,"Palmyra","Insecta","Arthropoda","sp_1"
"1923","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,2.97,"Palmyra","Insecta","Arthropoda","sp_1"
"1924","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,2.97,"Palmyra","Insecta","Arthropoda","sp_1"
"1925","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,6.831,"Palmyra","Insecta","Arthropoda","sp_1"
"1926","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.5,5.6925,"Palmyra","Insecta","Arthropoda","sp_1"
"1927","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.6,3.1625,"Palmyra","Insecta","Arthropoda","sp_1"
"1928","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.6,2.53,"Palmyra","Insecta","Arthropoda","sp_1"
"1929","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.6,6.6792,"Palmyra","Insecta","Arthropoda","sp_1"
"1930","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.8,3.3,"Palmyra","Insecta","Arthropoda","sp_1"
"1931","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.8,6.336,"Palmyra","Insecta","Arthropoda","sp_1"
"1932","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.8,21.12,"Palmyra","Insecta","Arthropoda","sp_1"
"1933","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.8,6.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1934","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",4.9,2.8028,"Palmyra","Insecta","Arthropoda","sp_1"
"1935","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,17.325,"Palmyra","Insecta","Arthropoda","sp_1"
"1936","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,3.3,"Palmyra","Insecta","Arthropoda","sp_1"
"1937","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,4.0425,"Palmyra","Insecta","Arthropoda","sp_1"
"1938","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,17.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1939","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,6.05,"Palmyra","Insecta","Arthropoda","sp_1"
"1940","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,17.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1941","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,13.75,"Palmyra","Insecta","Arthropoda","sp_1"
"1942","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,6.325,"Palmyra","Insecta","Arthropoda","sp_1"
"1943","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,9.625,"Palmyra","Insecta","Arthropoda","sp_1"
"1944","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,9.625,"Palmyra","Insecta","Arthropoda","sp_1"
"1945","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5,10.01,"Palmyra","Insecta","Arthropoda","sp_1"
"1946","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.1,3.50625,"Palmyra","Insecta","Arthropoda","sp_1"
"1947","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.2,19.2192,"Palmyra","Insecta","Arthropoda","sp_1"
"1948","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.3,2.332,"Palmyra","Insecta","Arthropoda","sp_1"
"1949","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.3,7.6956,"Palmyra","Insecta","Arthropoda","sp_1"
"1950","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.4,4.8114,"Palmyra","Insecta","Arthropoda","sp_1"
"1951","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.5,4.1745,"Palmyra","Insecta","Arthropoda","sp_1"
"1952","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.5,14.52,"Palmyra","Insecta","Arthropoda","sp_1"
"1953","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.5,19.0575,"Palmyra","Insecta","Arthropoda","sp_1"
"1954","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.6,5.544,"Palmyra","Insecta","Arthropoda","sp_1"
"1955","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.6,28.644,"Palmyra","Insecta","Arthropoda","sp_1"
"1956","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.7,25.08,"Palmyra","Insecta","Arthropoda","sp_1"
"1957","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.8,21.692,"Palmyra","Insecta","Arthropoda","sp_1"
"1958","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.8,29.348,"Palmyra","Insecta","Arthropoda","sp_1"
"1959","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",5.8,15.312,"Palmyra","Insecta","Arthropoda","sp_1"
"1960","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6,19.8,"Palmyra","Insecta","Arthropoda","sp_1"
"1961","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6,25.41,"Palmyra","Insecta","Arthropoda","sp_1"
"1962","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6,20.46,"Palmyra","Insecta","Arthropoda","sp_1"
"1963","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.2,13.0944,"Palmyra","Insecta","Arthropoda","sp_1"
"1964","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.2,12.276,"Palmyra","Insecta","Arthropoda","sp_1"
"1965","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.3,4.0194,"Palmyra","Insecta","Arthropoda","sp_1"
"1966","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.3,6.6528,"Palmyra","Insecta","Arthropoda","sp_1"
"1967","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.3,6.237,"Palmyra","Insecta","Arthropoda","sp_1"
"1968","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.4,5.7024,"Palmyra","Insecta","Arthropoda","sp_1"
"1969","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.4,24.64,"Palmyra","Insecta","Arthropoda","sp_1"
"1970","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.5,25.74,"Palmyra","Insecta","Arthropoda","sp_1"
"1971","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.6,11.979,"Palmyra","Insecta","Arthropoda","sp_1"
"1972","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.6,23.232,"Palmyra","Insecta","Arthropoda","sp_1"
"1973","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.7,6.633,"Palmyra","Insecta","Arthropoda","sp_1"
"1974","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.8,7.1808,"Palmyra","Insecta","Arthropoda","sp_1"
"1975","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.8,22.44,"Palmyra","Insecta","Arthropoda","sp_1"
"1976","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",6.9,6.1479,"Palmyra","Insecta","Arthropoda","sp_1"
"1977","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7,6.699,"Palmyra","Insecta","Arthropoda","sp_1"
"1978","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7,45.045,"Palmyra","Insecta","Arthropoda","sp_1"
"1979","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.2,39.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1980","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.2,39.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1981","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.2,19.008,"Palmyra","Insecta","Arthropoda","sp_1"
"1982","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.3,11.242,"Palmyra","Insecta","Arthropoda","sp_1"
"1983","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.5,45.54,"Palmyra","Insecta","Arthropoda","sp_1"
"1984","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.5,45.54,"Palmyra","Insecta","Arthropoda","sp_1"
"1985","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.5,45.7875,"Palmyra","Insecta","Arthropoda","sp_1"
"1986","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.8,30.03,"Palmyra","Insecta","Arthropoda","sp_1"
"1987","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.8,30.03,"Palmyra","Insecta","Arthropoda","sp_1"
"1988","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.8,29.172,"Palmyra","Insecta","Arthropoda","sp_1"
"1989","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.8,37.752,"Palmyra","Insecta","Arthropoda","sp_1"
"1990","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.9,9.9066,"Palmyra","Insecta","Arthropoda","sp_1"
"1991","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",7.9,50.8365,"Palmyra","Insecta","Arthropoda","sp_1"
"1992","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,38.72,"Palmyra","Insecta","Arthropoda","sp_1"
"1993","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,17.6,"Palmyra","Insecta","Arthropoda","sp_1"
"1994","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,38.72,"Palmyra","Insecta","Arthropoda","sp_1"
"1995","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,26.752,"Palmyra","Insecta","Arthropoda","sp_1"
"1996","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,45.76,"Palmyra","Insecta","Arthropoda","sp_1"
"1997","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,30.8,"Palmyra","Insecta","Arthropoda","sp_1"
"1998","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8,27.72,"Palmyra","Insecta","Arthropoda","sp_1"
"1999","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.1,6.45975,"Palmyra","Insecta","Arthropoda","sp_1"
"2000","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.1,30.6504,"Palmyra","Insecta","Arthropoda","sp_1"
"2001","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.1,31.185,"Palmyra","Insecta","Arthropoda","sp_1"
"2002","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.2,11.0946,"Palmyra","Insecta","Arthropoda","sp_1"
"2003","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.2,35.178,"Palmyra","Insecta","Arthropoda","sp_1"
"2004","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.2,21.4676,"Palmyra","Insecta","Arthropoda","sp_1"
"2005","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.4,10.5336,"Palmyra","Insecta","Arthropoda","sp_1"
"2006","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.4,9.9792,"Palmyra","Insecta","Arthropoda","sp_1"
"2007","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.4,99.8844,"Palmyra","Insecta","Arthropoda","sp_1"
"2008","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.5,22.44,"Palmyra","Insecta","Arthropoda","sp_1"
"2009","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.5,13.09,"Palmyra","Insecta","Arthropoda","sp_1"
"2010","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.5,63.1125,"Palmyra","Insecta","Arthropoda","sp_1"
"2011","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.7,8.9001,"Palmyra","Insecta","Arthropoda","sp_1"
"2012","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",8.8,41.624,"Palmyra","Insecta","Arthropoda","sp_1"
"2013","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,46.53,"Palmyra","Insecta","Arthropoda","sp_1"
"2014","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,51.48,"Palmyra","Insecta","Arthropoda","sp_1"
"2015","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,53.46,"Palmyra","Insecta","Arthropoda","sp_1"
"2016","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,39.6,"Palmyra","Insecta","Arthropoda","sp_1"
"2017","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,29.7,"Palmyra","Insecta","Arthropoda","sp_1"
"2018","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,51.48,"Palmyra","Insecta","Arthropoda","sp_1"
"2019","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9,91.08,"Palmyra","Insecta","Arthropoda","sp_1"
"2020","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.1,14.7147,"Palmyra","Insecta","Arthropoda","sp_1"
"2021","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.1,43.043,"Palmyra","Insecta","Arthropoda","sp_1"
"2022","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.1,40.04,"Palmyra","Insecta","Arthropoda","sp_1"
"2023","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.2,11.8404,"Palmyra","Insecta","Arthropoda","sp_1"
"2024","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.2,32.384,"Palmyra","Insecta","Arthropoda","sp_1"
"2025","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.2,68.31,"Palmyra","Insecta","Arthropoda","sp_1"
"2026","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.3,61.38,"Palmyra","Insecta","Arthropoda","sp_1"
"2027","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.3,32.736,"Palmyra","Insecta","Arthropoda","sp_1"
"2028","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.4,39.809,"Palmyra","Insecta","Arthropoda","sp_1"
"2029","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.5,36.575,"Palmyra","Insecta","Arthropoda","sp_1"
"2030","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.5,79.9425,"Palmyra","Insecta","Arthropoda","sp_1"
"2031","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.5,64.2675,"Palmyra","Insecta","Arthropoda","sp_1"
"2032","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.6,12.0384,"Palmyra","Insecta","Arthropoda","sp_1"
"2033","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.6,12.672,"Palmyra","Insecta","Arthropoda","sp_1"
"2034","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.7,89.628,"Palmyra","Insecta","Arthropoda","sp_1"
"2035","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.8,14.553,"Palmyra","Insecta","Arthropoda","sp_1"
"2036","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",9.9,60.8751,"Palmyra","Insecta","Arthropoda","sp_1"
"2037","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10,73.92,"Palmyra","Insecta","Arthropoda","sp_1"
"2038","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10,88,"Palmyra","Insecta","Arthropoda","sp_1"
"2039","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.2,13.464,"Palmyra","Insecta","Arthropoda","sp_1"
"2040","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.2,87.516,"Palmyra","Insecta","Arthropoda","sp_1"
"2041","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.3,13.9359,"Palmyra","Insecta","Arthropoda","sp_1"
"2042","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.3,19.88415,"Palmyra","Insecta","Arthropoda","sp_1"
"2043","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.3,90.64,"Palmyra","Insecta","Arthropoda","sp_1"
"2044","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.5,141.141,"Palmyra","Insecta","Arthropoda","sp_1"
"2045","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",10.5,53.361,"Palmyra","Insecta","Arthropoda","sp_1"
"2046","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11,217.8,"Palmyra","Insecta","Arthropoda","sp_1"
"2047","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11.1,14.652,"Palmyra","Insecta","Arthropoda","sp_1"
"2048","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11.3,17.5263,"Palmyra","Insecta","Arthropoda","sp_1"
"2049","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11.4,21.5061,"Palmyra","Insecta","Arthropoda","sp_1"
"2050","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11.4,16.929,"Palmyra","Insecta","Arthropoda","sp_1"
"2051","Blattodea","Ectobiidae","Megamareta","Megamareta_sp_1",11.5,126.5,"Palmyra","Insecta","Arthropoda","sp_1"
"2052","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",1.2,0.2112,"Palmyra","Insecta","Arthropoda","notulatus"
"2053","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",1.5,0.264,"Palmyra","Insecta","Arthropoda","notulatus"
"2054","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",1.7,0.187,"Palmyra","Insecta","Arthropoda","notulatus"
"2055","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",1.9,0.209,"Palmyra","Insecta","Arthropoda","notulatus"
"2056","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2,0.176,"Palmyra","Insecta","Arthropoda","notulatus"
"2057","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2,0.22,"Palmyra","Insecta","Arthropoda","notulatus"
"2058","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2,0.33,"Palmyra","Insecta","Arthropoda","notulatus"
"2059","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.1,0.5544,"Palmyra","Insecta","Arthropoda","notulatus"
"2060","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.1,1.6632,"Palmyra","Insecta","Arthropoda","notulatus"
"2061","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.4,0.6336,"Palmyra","Insecta","Arthropoda","notulatus"
"2062","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.7,2.8215,"Palmyra","Insecta","Arthropoda","notulatus"
"2063","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.8,0.8624,"Palmyra","Insecta","Arthropoda","notulatus"
"2064","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",2.9,0.638,"Palmyra","Insecta","Arthropoda","notulatus"
"2065","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3,0.99,"Palmyra","Insecta","Arthropoda","notulatus"
"2066","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3,2.244,"Palmyra","Insecta","Arthropoda","notulatus"
"2067","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3,1.5675,"Palmyra","Insecta","Arthropoda","notulatus"
"2068","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3,3.564,"Palmyra","Insecta","Arthropoda","notulatus"
"2069","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3,2.97,"Palmyra","Insecta","Arthropoda","notulatus"
"2070","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.2,2.2528,"Palmyra","Insecta","Arthropoda","notulatus"
"2071","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.4,5.984,"Palmyra","Insecta","Arthropoda","notulatus"
"2072","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.4,4.2636,"Palmyra","Insecta","Arthropoda","notulatus"
"2073","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.4,2.4684,"Palmyra","Insecta","Arthropoda","notulatus"
"2074","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.5,1.078,"Palmyra","Insecta","Arthropoda","notulatus"
"2075","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.5,3.696,"Palmyra","Insecta","Arthropoda","notulatus"
"2076","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.6,1.5048,"Palmyra","Insecta","Arthropoda","notulatus"
"2077","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.8,1.5048,"Palmyra","Insecta","Arthropoda","notulatus"
"2078","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.9,9.6525,"Palmyra","Insecta","Arthropoda","notulatus"
"2079","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",3.9,8.7087,"Palmyra","Insecta","Arthropoda","notulatus"
"2080","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4,1.232,"Palmyra","Insecta","Arthropoda","notulatus"
"2081","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.1,1.6236,"Palmyra","Insecta","Arthropoda","notulatus"
"2082","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.2,1.7556,"Palmyra","Insecta","Arthropoda","notulatus"
"2083","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.2,1.9404,"Palmyra","Insecta","Arthropoda","notulatus"
"2084","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.3,2.0812,"Palmyra","Insecta","Arthropoda","notulatus"
"2085","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.3,2.4123,"Palmyra","Insecta","Arthropoda","notulatus"
"2086","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.4,2.42,"Palmyra","Insecta","Arthropoda","notulatus"
"2087","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.5,1.98,"Palmyra","Insecta","Arthropoda","notulatus"
"2088","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.6,1.7204,"Palmyra","Insecta","Arthropoda","notulatus"
"2089","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.8,2.112,"Palmyra","Insecta","Arthropoda","notulatus"
"2090","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.9,2.156,"Palmyra","Insecta","Arthropoda","notulatus"
"2091","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",4.9,9.702,"Palmyra","Insecta","Arthropoda","notulatus"
"2092","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",5,2.31,"Palmyra","Insecta","Arthropoda","notulatus"
"2093","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",5,8.25,"Palmyra","Insecta","Arthropoda","notulatus"
"2094","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",5.1,6.5076,"Palmyra","Insecta","Arthropoda","notulatus"
"2095","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",5.2,4.576,"Palmyra","Insecta","Arthropoda","notulatus"
"2096","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",5.5,4.356,"Palmyra","Insecta","Arthropoda","notulatus"
"2097","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",6,13.2,"Palmyra","Insecta","Arthropoda","notulatus"
"2098","Blattodea","Ectobiidae","Onchostylus","Onchostylus_notulatus",6,8.316,"Palmyra","Insecta","Arthropoda","notulatus"
"2099",NA,NA,NA,"Periplaneta_americana",1.7,0.2056171964,"Palmyra",NA,NA,NA
"2100",NA,NA,NA,"Periplaneta_americana",2.5,0.21598445,"Palmyra",NA,NA,NA
"2101",NA,NA,NA,"Periplaneta_americana",2.5,0.30237823,"Palmyra",NA,NA,NA
"2102",NA,NA,NA,"Periplaneta_americana",2.7,0.3421193688,"Palmyra",NA,NA,NA
"2103",NA,NA,NA,"Periplaneta_americana",3.1,1.606924308,"Palmyra",NA,NA,NA
"2104",NA,NA,NA,"Periplaneta_americana",3.5,2.015854867,"Palmyra",NA,NA,NA
"2105",NA,NA,NA,"Periplaneta_americana",3.5,2.741562619,"Palmyra",NA,NA,NA
"2106",NA,NA,NA,"Periplaneta_americana",3.6,1.658760576,"Palmyra",NA,NA,NA
"2107",NA,NA,NA,"Periplaneta_americana",3.7,2.131046573,"Palmyra",NA,NA,NA
"2108",NA,NA,NA,"Periplaneta_americana",3.9,1.68467871,"Palmyra",NA,NA,NA
"2109",NA,NA,NA,"Periplaneta_americana",4,1.843067307,"Palmyra",NA,NA,NA
"2110",NA,NA,NA,"Periplaneta_americana",4,1.174955408,"Palmyra",NA,NA,NA
"2111",NA,NA,NA,"Periplaneta_americana",4.8,6.9115024,"Palmyra",NA,NA,NA
"2112",NA,NA,NA,"Periplaneta_americana",8.1,63.0743709,"Palmyra",NA,NA,NA
