Query ID,Best ID,Search DB,,
ASV_530,No match,COI FULL DATABASE (includes records without species designation),,
ASV_531,No match,COI FULL DATABASE (includes records without species designation),,
ASV_532,No match,COI FULL DATABASE (includes records without species designation),,
ASV_533,No match,COI FULL DATABASE (includes records without species designation),,
ASV_534,No match,COI FULL DATABASE (includes records without species designation),,
ASV_535,No match,COI FULL DATABASE (includes records without species designation),,
ASV_536,No match,COI FULL DATABASE (includes records without species designation),,
ASV_537,No match,COI FULL DATABASE (includes records without species designation),,
ASV_538,No match,COI FULL DATABASE (includes records without species designation),,
ASV_539,No match,COI FULL DATABASE (includes records without species designation),,
ASV_540,No match,COI FULL DATABASE (includes records without species designation),,
ASV_541,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.95
ASV_542,No match,COI FULL DATABASE (includes records without species designation),,
ASV_543,Lepidoptera,COI FULL DATABASE (includes records without species designation),100,89.97
ASV_544,No match,COI FULL DATABASE (includes records without species designation),,
ASV_545,No match,COI FULL DATABASE (includes records without species designation),,
ASV_546,No match,COI FULL DATABASE (includes records without species designation),,
ASV_547,No match,COI FULL DATABASE (includes records without species designation),,
ASV_548,No match,COI FULL DATABASE (includes records without species designation),,
ASV_549,No match,COI FULL DATABASE (includes records without species designation),,
ASV_550,Dermaptera,COI FULL DATABASE (includes records without species designation),97.89,86.08
ASV_551,Orthoptera,COI FULL DATABASE (includes records without species designation),99.35,85.27
ASV_552,Psocodea,COI FULL DATABASE (includes records without species designation),100,100
ASV_553,No match,COI FULL DATABASE (includes records without species designation),,
ASV_554,No match,COI FULL DATABASE (includes records without species designation),,
ASV_555,No match,COI FULL DATABASE (includes records without species designation),,
ASV_556,No match,COI FULL DATABASE (includes records without species designation),,
ASV_557,No match,COI FULL DATABASE (includes records without species designation),,
ASV_558,No match,COI FULL DATABASE (includes records without species designation),,
ASV_559,No match,COI FULL DATABASE (includes records without species designation),,
ASV_560,No match,COI FULL DATABASE (includes records without species designation),,
ASV_561,No match,COI FULL DATABASE (includes records without species designation),,
ASV_562,Scholastes lonchifer,COI FULL DATABASE (includes records without species designation),100,88.45
ASV_563,No match,COI FULL DATABASE (includes records without species designation),,
ASV_564,No match,COI FULL DATABASE (includes records without species designation),,
ASV_565,No match,COI FULL DATABASE (includes records without species designation),,
ASV_566,Coleoptera,COI FULL DATABASE (includes records without species designation),98.04,85.95
ASV_567,No match,COI FULL DATABASE (includes records without species designation),,
ASV_568,No match,COI FULL DATABASE (includes records without species designation),,
ASV_569,Scholastes lonchifer,COI FULL DATABASE (includes records without species designation),99.68,88.02
ASV_570,No match,COI FULL DATABASE (includes records without species designation),,
ASV_571,No match,COI FULL DATABASE (includes records without species designation),,
ASV_572,No match,COI FULL DATABASE (includes records without species designation),,
ASV_573,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.95
ASV_574,No match,COI FULL DATABASE (includes records without species designation),,
ASV_575,No match,COI FULL DATABASE (includes records without species designation),,
ASV_576,No match,COI FULL DATABASE (includes records without species designation),,
ASV_577,No match,COI FULL DATABASE (includes records without species designation),,
ASV_578,No match,COI FULL DATABASE (includes records without species designation),,
ASV_579,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),99.68,90.53
ASV_580,No match,COI FULL DATABASE (includes records without species designation),,
ASV_581,Dermaptera,COI FULL DATABASE (includes records without species designation),98.58,85.29
ASV_582,No match,COI FULL DATABASE (includes records without species designation),,
ASV_583,Dermaptera,COI FULL DATABASE (includes records without species designation),99.3,85.44
ASV_584,No match,COI FULL DATABASE (includes records without species designation),,
ASV_585,No match,COI FULL DATABASE (includes records without species designation),,
ASV_586,No match,COI FULL DATABASE (includes records without species designation),,
ASV_587,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),98.06,90
ASV_588,Dermaptera,COI FULL DATABASE (includes records without species designation),98.95,85.11
ASV_589,No match,COI FULL DATABASE (includes records without species designation),,
ASV_590,No match,COI FULL DATABASE (includes records without species designation),,
ASV_591,No match,COI FULL DATABASE (includes records without species designation),,
ASV_592,No match,COI FULL DATABASE (includes records without species designation),,
ASV_593,No match,COI FULL DATABASE (includes records without species designation),,
ASV_594,No match,COI FULL DATABASE (includes records without species designation),,
ASV_595,No match,COI FULL DATABASE (includes records without species designation),,
ASV_596,No match,COI FULL DATABASE (includes records without species designation),,
ASV_597,No match,COI FULL DATABASE (includes records without species designation),,
ASV_598,Araneae,COI FULL DATABASE (includes records without species designation),99.66,85.22
ASV_599,Dermaptera,COI FULL DATABASE (includes records without species designation),98.94,85.95
ASV_600,No match,COI FULL DATABASE (includes records without species designation),,
