Query ID,Best ID,Search DB,,
ASV_47,Pycnoscelus surinamensis,COI FULL DATABASE (includes records without species designation),100,86.21
ASV_48,Diploptera punctata,COI FULL DATABASE (includes records without species designation),100,82.52
ASV_49,No match,COI FULL DATABASE (includes records without species designation),,
ASV_50,Scholastes lonchifer,COI FULL DATABASE (includes records without species designation),99.67,88.12
ASV_51,No match,COI FULL DATABASE (includes records without species designation),,
ASV_52,Dermaptera,COI FULL DATABASE (includes records without species designation),99.65,86.08
ASV_53,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),99.35,90.12
ASV_54,No match,COI FULL DATABASE (includes records without species designation),,
ASV_55,No match,COI FULL DATABASE (includes records without species designation),,
ASV_56,No match,COI FULL DATABASE (includes records without species designation),,
ASV_57,No match,COI FULL DATABASE (includes records without species designation),,
ASV_58,No match,COI FULL DATABASE (includes records without species designation),,
ASV_59,Dermaptera,COI FULL DATABASE (includes records without species designation),99.3,85.44
ASV_60,No match,COI FULL DATABASE (includes records without species designation),,
ASV_61,No match,COI FULL DATABASE (includes records without species designation),,
ASV_62,No match,COI FULL DATABASE (includes records without species designation),,
ASV_63,No match,COI FULL DATABASE (includes records without species designation),,
ASV_64,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.83
ASV_65,Scholastes lonchifer,COI FULL DATABASE (includes records without species designation),99.34,87.94
ASV_66,No match,COI FULL DATABASE (includes records without species designation),,
ASV_67,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),99.35,90.12
ASV_68,Dermaptera,COI FULL DATABASE (includes records without species designation),99.65,85.76
ASV_69,No match,COI FULL DATABASE (includes records without species designation),,
ASV_70,No match,COI FULL DATABASE (includes records without species designation),,
ASV_71,No match,COI FULL DATABASE (includes records without species designation),,
ASV_72,No match,COI FULL DATABASE (includes records without species designation),,
ASV_73,No match,COI FULL DATABASE (includes records without species designation),,
ASV_74,No match,COI FULL DATABASE (includes records without species designation),,
ASV_75,No match,COI FULL DATABASE (includes records without species designation),,
ASV_76,Orthoptera,COI FULL DATABASE (includes records without species designation),99.68,83.94
ASV_77,Orthoptera,COI FULL DATABASE (includes records without species designation),99.35,85.27
ASV_78,Basidiomycota Insecta ,COI FULL DATABASE (includes records without species designation),100,77.12
ASV_79,No match,COI FULL DATABASE (includes records without species designation),,
ASV_80,Orthoptera,COI FULL DATABASE (includes records without species designation),100,84.21
ASV_81,No match,COI FULL DATABASE (includes records without species designation),,
ASV_82,No match,COI FULL DATABASE (includes records without species designation),,
ASV_83,No match,COI FULL DATABASE (includes records without species designation),,
ASV_84,No match,COI FULL DATABASE (includes records without species designation),,
ASV_85,2012,COI FULL DATABASE (includes records without species designation),99.68,90.29
ASV_86,Neurospora crassa,COI FULL DATABASE (includes records without species designation),97.41,84.04
ASV_87,No match,COI FULL DATABASE (includes records without species designation),,
ASV_88,No match,COI FULL DATABASE (includes records without species designation),,
ASV_89,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.69
ASV_90,No match,COI FULL DATABASE (includes records without species designation),,
ASV_91,No match,COI FULL DATABASE (includes records without species designation),,
ASV_92,No match,COI FULL DATABASE (includes records without species designation),,
ASV_93,Periplaneta australasiae,COI FULL DATABASE (includes records without species designation),97.41,90.94
ASV_94,Diptera,COI FULL DATABASE (includes records without species designation),98.04,85.29
ASV_95,No match,COI FULL DATABASE (includes records without species designation),,
ASV_96,Diptera,COI FULL DATABASE (includes records without species designation),100,90.3
ASV_97,Pantala flavescens,COI FULL DATABASE (includes records without species designation),99.68,98.71
ASV_98,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.94
ASV_99,No match,COI FULL DATABASE (includes records without species designation),,
ASV_100,No match,COI FULL DATABASE (includes records without species designation),,
