Query ID,Best ID,Search DB,,
ASV_145,No match,COI FULL DATABASE (includes records without species designation),,
ASV_146,Proteobacteria Insecta ,COI FULL DATABASE (includes records without species designation),99.37,98.39
ASV_147,No match,COI FULL DATABASE (includes records without species designation),,
ASV_148,Araneae,COI FULL DATABASE (includes records without species designation),99.33,84.85
ASV_149,No match,COI FULL DATABASE (includes records without species designation),,
ASV_150,No match,COI FULL DATABASE (includes records without species designation),,
ASV_151,No match,COI FULL DATABASE (includes records without species designation),,
ASV_152,No match,COI FULL DATABASE (includes records without species designation),,
ASV_153,No match,COI FULL DATABASE (includes records without species designation),,
ASV_154,No match,COI FULL DATABASE (includes records without species designation),,
ASV_155,No match,COI FULL DATABASE (includes records without species designation),,
ASV_156,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.95
ASV_157,No match,COI FULL DATABASE (includes records without species designation),,
ASV_158,No match,COI FULL DATABASE (includes records without species designation),,
ASV_159,No match,COI FULL DATABASE (includes records without species designation),,
ASV_160,Araneae,COI FULL DATABASE (includes records without species designation),97.73,90.43
ASV_161,No match,COI FULL DATABASE (includes records without species designation),,
ASV_162,Mus musculus,COI FULL DATABASE (includes records without species designation),99.64,99.03
ASV_163,No match,COI FULL DATABASE (includes records without species designation),,
ASV_164,No match,COI FULL DATABASE (includes records without species designation),,
ASV_165,No match,COI FULL DATABASE (includes records without species designation),,
ASV_166,Araneae,COI FULL DATABASE (includes records without species designation),99.66,85.11
ASV_167,No match,COI FULL DATABASE (includes records without species designation),,
ASV_168,No match,COI FULL DATABASE (includes records without species designation),,
ASV_169,No match,COI FULL DATABASE (includes records without species designation),,
ASV_170,No match,COI FULL DATABASE (includes records without species designation),,
ASV_171,No match,COI FULL DATABASE (includes records without species designation),,
ASV_172,No match,COI FULL DATABASE (includes records without species designation),,
ASV_173,No match,COI FULL DATABASE (includes records without species designation),,
ASV_174,Scholastes lonchifer,COI FULL DATABASE (includes records without species designation),99.34,87.94
ASV_175,No match,COI FULL DATABASE (includes records without species designation),,
ASV_176,No match,COI FULL DATABASE (includes records without species designation),,
ASV_177,No match,COI FULL DATABASE (includes records without species designation),,
ASV_178,No match,COI FULL DATABASE (includes records without species designation),,
ASV_179,No match,COI FULL DATABASE (includes records without species designation),,
ASV_180,No match,COI FULL DATABASE (includes records without species designation),,
ASV_181,No match,COI FULL DATABASE (includes records without species designation),,
ASV_182,Basidiomycota Insecta ,COI FULL DATABASE (includes records without species designation),100,77.12
ASV_183,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),99.68,90.53
ASV_184,No match,COI FULL DATABASE (includes records without species designation),,
ASV_185,Neoscona theisi,COI FULL DATABASE (includes records without species designation),99.57,96.76
ASV_186,No match,COI FULL DATABASE (includes records without species designation),,
ASV_187,No match,COI FULL DATABASE (includes records without species designation),,
ASV_188,No match,COI FULL DATABASE (includes records without species designation),,
ASV_189,Proteobacteria Arachnida ,COI FULL DATABASE (includes records without species designation),100,98.8
ASV_190,No match,COI FULL DATABASE (includes records without species designation),,
ASV_191,No match,COI FULL DATABASE (includes records without species designation),,
ASV_192,No match,COI FULL DATABASE (includes records without species designation),,
ASV_193,No match,COI FULL DATABASE (includes records without species designation),,
ASV_194,Proteobacteria Arachnida ,COI FULL DATABASE (includes records without species designation),99.37,98.39
ASV_195,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.83
ASV_196,No match,COI FULL DATABASE (includes records without species designation),,
ASV_197,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),99.03,90.29
ASV_198,No match,COI FULL DATABASE (includes records without species designation),,
ASV_199,2012,COI FULL DATABASE (includes records without species designation),99.68,90.29
ASV_200,No match,COI FULL DATABASE (includes records without species designation),,
