"","Order","Family","Genus","Species","Length_mm","Mass_mg","Source","Class","Phylum","specific_epithet"
"580","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15,190,"Ana_UG","Arachnida",NA,NA
"581","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.9,190,"Ana_UG","Arachnida",NA,NA
"582","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.28,190,"Ana_UG","Arachnida",NA,NA
"583","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.57,190,"Ana_UG","Arachnida",NA,NA
"584","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.44,190,"Ana_UG","Arachnida",NA,NA
"585","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.59,190,"Ana_UG","Arachnida",NA,NA
"586","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.34,190,"Ana_UG","Arachnida",NA,NA
"587","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.66,190,"Ana_UG","Arachnida",NA,NA
"588","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.83,190,"Ana_UG","Arachnida",NA,NA
"589","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.5,190,"Ana_UG","Arachnida",NA,NA
"590","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.86,190,"Ana_UG","Arachnida",NA,NA
"591","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.2,190,"Ana_UG","Arachnida",NA,NA
"592","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,190,"Ana_UG","Arachnida",NA,NA
"593","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.6,190,"Ana_UG","Arachnida",NA,NA
"594","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.4,190,"Ana_UG","Arachnida",NA,NA
"595","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.2,190,"Ana_UG","Arachnida",NA,NA
"596","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.7,190,"Ana_UG","Arachnida",NA,NA
"597","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,190,"Ana_UG","Arachnida",NA,NA
"598","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.4,190,"Ana_UG","Arachnida",NA,NA
"599","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.5,190,"Ana_UG","Arachnida",NA,NA
"600","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,190,"Ana_UG","Arachnida",NA,NA
"601","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.9,190.91,"Ana_UG","Arachnida",NA,NA
"602","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.3,195.92,"Ana_UG","Arachnida",NA,NA
"603","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18,197.26,"Ana_UG","Arachnida",NA,NA
"604","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.7,197.41,"Ana_UG","Arachnida",NA,NA
"605","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.6,200,"Ana_UG","Arachnida",NA,NA
"606","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.9,200,"Ana_UG","Arachnida",NA,NA
"607","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.1,200,"Ana_UG","Arachnida",NA,NA
"608","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.2,200,"Ana_UG","Arachnida",NA,NA
"609","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.1,200,"Ana_UG","Arachnida",NA,NA
"610","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.8,200,"Ana_UG","Arachnida",NA,NA
"611","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",21,200,"Ana_UG","Arachnida",NA,NA
"612","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.52,200,"Ana_UG","Arachnida",NA,NA
"613","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.25,200,"Ana_UG","Arachnida",NA,NA
"614","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.5,200,"Ana_UG","Arachnida",NA,NA
"615","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12,200,"Ana_UG","Arachnida",NA,NA
"616","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,200,"Ana_UG","Arachnida",NA,NA
"617","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.9,205.43,"Ana_UG","Arachnida",NA,NA
"618","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.1,205.91,"Ana_UG","Arachnida",NA,NA
"619","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,206.05,"Ana_UG","Arachnida",NA,NA
"620","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.4,210,"Ana_UG","Arachnida",NA,NA
"621","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.5,210,"Ana_UG","Arachnida",NA,NA
"622","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.4,210,"Ana_UG","Arachnida",NA,NA
"623","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.7,210,"Ana_UG","Arachnida",NA,NA
"624","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.3,210,"Ana_UG","Arachnida",NA,NA
"625","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.63,210,"Ana_UG","Arachnida",NA,NA
"626","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.17,210,"Ana_UG","Arachnida",NA,NA
"627","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.12,210,"Ana_UG","Arachnida",NA,NA
"628","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.32,210,"Ana_UG","Arachnida",NA,NA
"629","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.88,210,"Ana_UG","Arachnida",NA,NA
"630","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.62,210,"Ana_UG","Arachnida",NA,NA
"631","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.82,210,"Ana_UG","Arachnida",NA,NA
"632","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.5,210,"Ana_UG","Arachnida",NA,NA
"633","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.5,210,"Ana_UG","Arachnida",NA,NA
"634","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.7,210,"Ana_UG","Arachnida",NA,NA
"635","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.1,210,"Ana_UG","Arachnida",NA,NA
"636","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.6,210,"Ana_UG","Arachnida",NA,NA
"637","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.5,210.82,"Ana_UG","Arachnida",NA,NA
"638","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.4,216.84,"Ana_UG","Arachnida",NA,NA
"639","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.3,220,"Ana_UG","Arachnida",NA,NA
"640","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,220,"Ana_UG","Arachnida",NA,NA
"641","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.4,220,"Ana_UG","Arachnida",NA,NA
"642","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.2,220,"Ana_UG","Arachnida",NA,NA
"643","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",36.41,220,"Ana_UG","Arachnida",NA,NA
"644","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.04,220,"Ana_UG","Arachnida",NA,NA
"645","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.09,220,"Ana_UG","Arachnida",NA,NA
"646","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.78,220,"Ana_UG","Arachnida",NA,NA
"647","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.2,220,"Ana_UG","Arachnida",NA,NA
"648","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.5,220,"Ana_UG","Arachnida",NA,NA
"649","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.8,220,"Ana_UG","Arachnida",NA,NA
"650","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,220,"Ana_UG","Arachnida",NA,NA
"651","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.4,220,"Ana_UG","Arachnida",NA,NA
"652","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.7,220,"Ana_UG","Arachnida",NA,NA
"653","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17,220.08,"Ana_UG","Arachnida",NA,NA
"654","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.9,220.74,"Ana_UG","Arachnida",NA,NA
"655","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.8,223.62,"Ana_UG","Arachnida",NA,NA
"656","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.1,225.53,"Ana_UG","Arachnida",NA,NA
"657","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.6,226.86,"Ana_UG","Arachnida",NA,NA
"658","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.7,230,"Ana_UG","Arachnida",NA,NA
"659","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.7,230,"Ana_UG","Arachnida",NA,NA
"660","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.1,230,"Ana_UG","Arachnida",NA,NA
"661","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.6,230,"Ana_UG","Arachnida",NA,NA
"662","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.4,230,"Ana_UG","Arachnida",NA,NA
"663","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.3,230,"Ana_UG","Arachnida",NA,NA
"664","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.6,230,"Ana_UG","Arachnida",NA,NA
"665","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.73,230,"Ana_UG","Arachnida",NA,NA
"666","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.31,230,"Ana_UG","Arachnida",NA,NA
"667","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.52,230,"Ana_UG","Arachnida",NA,NA
"668","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.41,230,"Ana_UG","Arachnida",NA,NA
"669","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.98,230,"Ana_UG","Arachnida",NA,NA
"670","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.46,230,"Ana_UG","Arachnida",NA,NA
"671","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.4,230,"Ana_UG","Arachnida",NA,NA
"672","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.5,230,"Ana_UG","Arachnida",NA,NA
"673","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.6,230,"Ana_UG","Arachnida",NA,NA
"674","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,230,"Ana_UG","Arachnida",NA,NA
"675","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.2,230,"Ana_UG","Arachnida",NA,NA
"676","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.1,230,"Ana_UG","Arachnida",NA,NA
"677","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.4,230,"Ana_UG","Arachnida",NA,NA
"678","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17,230.58,"Ana_UG","Arachnida",NA,NA
"679","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.1,233.95,"Ana_UG","Arachnida",NA,NA
"680","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.2,239.7,"Ana_UG","Arachnida",NA,NA
"681","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.7,240,"Ana_UG","Arachnida",NA,NA
"682","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16,240,"Ana_UG","Arachnida",NA,NA
"683","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.3,240,"Ana_UG","Arachnida",NA,NA
"684","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.7,240,"Ana_UG","Arachnida",NA,NA
"685","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.2,240,"Ana_UG","Arachnida",NA,NA
"686","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.25,240,"Ana_UG","Arachnida",NA,NA
"687","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.21,240,"Ana_UG","Arachnida",NA,NA
"688","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.17,240,"Ana_UG","Arachnida",NA,NA
"689","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.69,240,"Ana_UG","Arachnida",NA,NA
"690","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.3,240,"Ana_UG","Arachnida",NA,NA
"691","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.4,240,"Ana_UG","Arachnida",NA,NA
"692","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,240,"Ana_UG","Arachnida",NA,NA
"693","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.6,240,"Ana_UG","Arachnida",NA,NA
"694","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,240,"Ana_UG","Arachnida",NA,NA
"695","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.2,240,"Ana_UG","Arachnida",NA,NA
"696","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.1,240,"Ana_UG","Arachnida",NA,NA
"697","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.4,241.42,"Ana_UG","Arachnida",NA,NA
"698","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.4,247.17,"Ana_UG","Arachnida",NA,NA
"699","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.6,249.92,"Ana_UG","Arachnida",NA,NA
"700","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.1,250,"Ana_UG","Arachnida",NA,NA
"701","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16,250,"Ana_UG","Arachnida",NA,NA
"702","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.72,250,"Ana_UG","Arachnida",NA,NA
"703","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.77,250,"Ana_UG","Arachnida",NA,NA
"704","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.76,250,"Ana_UG","Arachnida",NA,NA
"705","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.03,250,"Ana_UG","Arachnida",NA,NA
"706","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.6,250,"Ana_UG","Arachnida",NA,NA
"707","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,250,"Ana_UG","Arachnida",NA,NA
"708","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.9,253.26,"Ana_UG","Arachnida",NA,NA
"709","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,256,"Ana_UG","Arachnida",NA,NA
"710","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",23,258.84,"Ana_UG","Arachnida",NA,NA
"711","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.8,259.2,"Ana_UG","Arachnida",NA,NA
"712","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.9,260,"Ana_UG","Arachnida",NA,NA
"713","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.7,260,"Ana_UG","Arachnida",NA,NA
"714","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.1,260,"Ana_UG","Arachnida",NA,NA
"715","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.16,260,"Ana_UG","Arachnida",NA,NA
"716","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.14,260,"Ana_UG","Arachnida",NA,NA
"717","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.9,260,"Ana_UG","Arachnida",NA,NA
"718","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.64,260,"Ana_UG","Arachnida",NA,NA
"719","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",21.2,260,"Ana_UG","Arachnida",NA,NA
"720","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.4,260,"Ana_UG","Arachnida",NA,NA
"721","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.1,260,"Ana_UG","Arachnida",NA,NA
"722","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.7,260,"Ana_UG","Arachnida",NA,NA
"723","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.6,270,"Ana_UG","Arachnida",NA,NA
"724","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.5,270,"Ana_UG","Arachnida",NA,NA
"725","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.8,270,"Ana_UG","Arachnida",NA,NA
"726","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,270,"Ana_UG","Arachnida",NA,NA
"727","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.9,270,"Ana_UG","Arachnida",NA,NA
"728","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.3,270,"Ana_UG","Arachnida",NA,NA
"729","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.83,270,"Ana_UG","Arachnida",NA,NA
"730","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.89,270,"Ana_UG","Arachnida",NA,NA
"731","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.99,270,"Ana_UG","Arachnida",NA,NA
"732","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.66,270,"Ana_UG","Arachnida",NA,NA
"733","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.34,270,"Ana_UG","Arachnida",NA,NA
"734","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.88,270,"Ana_UG","Arachnida",NA,NA
"735","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12,270,"Ana_UG","Arachnida",NA,NA
"736","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.11,270,"Ana_UG","Arachnida",NA,NA
"737","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15,270,"Ana_UG","Arachnida",NA,NA
"738","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.7,270,"Ana_UG","Arachnida",NA,NA
"739","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.6,270,"Ana_UG","Arachnida",NA,NA
"740","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,272.62,"Ana_UG","Arachnida",NA,NA
"741","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.9,276.33,"Ana_UG","Arachnida",NA,NA
"742","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16,280,"Ana_UG","Arachnida",NA,NA
"743","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16,280,"Ana_UG","Arachnida",NA,NA
"744","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.6,280,"Ana_UG","Arachnida",NA,NA
"745","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.76,280,"Ana_UG","Arachnida",NA,NA
"746","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.47,280,"Ana_UG","Arachnida",NA,NA
"747","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,280,"Ana_UG","Arachnida",NA,NA
"748","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.8,280,"Ana_UG","Arachnida",NA,NA
"749","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.05,280,"Ana_UG","Arachnida",NA,NA
"750","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.26,280,"Ana_UG","Arachnida",NA,NA
"751","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,280,"Ana_UG","Arachnida",NA,NA
"752","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.98,280,"Ana_UG","Arachnida",NA,NA
"753","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.9,280,"Ana_UG","Arachnida",NA,NA
"754","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,280,"Ana_UG","Arachnida",NA,NA
"755","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.7,280,"Ana_UG","Arachnida",NA,NA
"756","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,280,"Ana_UG","Arachnida",NA,NA
"757","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,283.39,"Ana_UG","Arachnida",NA,NA
"758","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.7,290,"Ana_UG","Arachnida",NA,NA
"759","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.6,290,"Ana_UG","Arachnida",NA,NA
"760","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.8,290,"Ana_UG","Arachnida",NA,NA
"761","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",21.39,290,"Ana_UG","Arachnida",NA,NA
"762","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.85,290,"Ana_UG","Arachnida",NA,NA
"763","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.24,290,"Ana_UG","Arachnida",NA,NA
"764","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.91,290,"Ana_UG","Arachnida",NA,NA
"765","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.4,290,"Ana_UG","Arachnida",NA,NA
"766","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.74,290,"Ana_UG","Arachnida",NA,NA
"767","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.14,290,"Ana_UG","Arachnida",NA,NA
"768","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.47,290,"Ana_UG","Arachnida",NA,NA
"769","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.97,290,"Ana_UG","Arachnida",NA,NA
"770","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14,290,"Ana_UG","Arachnida",NA,NA
"771","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.3,290,"Ana_UG","Arachnida",NA,NA
"772","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.2,290,"Ana_UG","Arachnida",NA,NA
"773","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.8,290,"Ana_UG","Arachnida",NA,NA
"774","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",21.3,291.39,"Ana_UG","Arachnida",NA,NA
"775","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.4,300,"Ana_UG","Arachnida",NA,NA
"776","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.8,300,"Ana_UG","Arachnida",NA,NA
"777","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.3,300,"Ana_UG","Arachnida",NA,NA
"778","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",16.75,300,"Ana_UG","Arachnida",NA,NA
"779","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.97,300,"Ana_UG","Arachnida",NA,NA
"780","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.86,300,"Ana_UG","Arachnida",NA,NA
"781","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.59,300,"Ana_UG","Arachnida",NA,NA
"782","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.42,300,"Ana_UG","Arachnida",NA,NA
"783","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6,300,"Ana_UG","Arachnida",NA,NA
"784","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.05,300,"Ana_UG","Arachnida",NA,NA
"785","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.31,300,"Ana_UG","Arachnida",NA,NA
"786","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.22,300,"Ana_UG","Arachnida",NA,NA
"787","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.24,300,"Ana_UG","Arachnida",NA,NA
"788","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.79,300,"Ana_UG","Arachnida",NA,NA
"789","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13.61,300,"Ana_UG","Arachnida",NA,NA
"790","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.2,300,"Ana_UG","Arachnida",NA,NA
"791","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.5,304.63,"Ana_UG","Arachnida",NA,NA
"792","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.3,310,"Ana_UG","Arachnida",NA,NA
"793","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.9,310,"Ana_UG","Arachnida",NA,NA
"794","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.9,310,"Ana_UG","Arachnida",NA,NA
"795","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.75,310,"Ana_UG","Arachnida",NA,NA
"796","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.35,310,"Ana_UG","Arachnida",NA,NA
"797","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.28,310,"Ana_UG","Arachnida",NA,NA
"798","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9,310,"Ana_UG","Arachnida",NA,NA
"799","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.9,310,"Ana_UG","Arachnida",NA,NA
"800","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.4,310,"Ana_UG","Arachnida",NA,NA
"801","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.1,310,"Ana_UG","Arachnida",NA,NA
"802","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",21,313.85,"Ana_UG","Arachnida",NA,NA
"803","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.1,316.25,"Ana_UG","Arachnida",NA,NA
"804","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.9,316.69,"Ana_UG","Arachnida",NA,NA
"805","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.3,320,"Ana_UG","Arachnida",NA,NA
"806","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",17.1,320,"Ana_UG","Arachnida",NA,NA
"807","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20.8,320,"Ana_UG","Arachnida",NA,NA
"808","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",19.93,320,"Ana_UG","Arachnida",NA,NA
"809","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",18.62,320,"Ana_UG","Arachnida",NA,NA
"810","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.55,320,"Ana_UG","Arachnida",NA,NA
"811","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,320,"Ana_UG","Arachnida",NA,NA
"812","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.37,320,"Ana_UG","Arachnida",NA,NA
"813","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.9,320,"Ana_UG","Arachnida",NA,NA
"814","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",15.1,320,"Ana_UG","Arachnida",NA,NA
"815","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",14.2,320,"Ana_UG","Arachnida",NA,NA
